,시도,시군구,월,일,경상자수,부상신고자수,중상자수,부상자수,사고건수,사망자수,연도
3627,인천,미추홀구,10월,31일,2,0,2,4,3,0,2018년
3628,인천,미추홀구,11월,31일,0,0,0,0,0,0,2018년
3629,인천,미추홀구,12월,31일,1,0,1,2,2,0,2018년
3630,인천,부평구,01월,31일,3,0,1,4,4,0,2018년
3631,인천,부평구,02월,31일,0,0,0,0,0,0,2018년
3632,인천,부평구,03월,31일,7,0,2,9,6,0,2018년
3633,인천,부평구,04월,31일,0,0,0,0,0,0,2018년
3634,인천,부평구,05월,31일,4,0,3,7,4,0,2018년
3635,인천,부평구,06월,31일,0,0,0,0,0,0,2018년
3636,인천,부평구,07월,31일,0,0,0,0,0,0,2018년
3637,인천,부평구,08월,31일,1,1,0,2,2,0,2018년
3638,인천,부평구,09월,31일,0,0,0,0,0,0,2018년
3639,인천,부평구,10월,31일,4,0,1,5,4,0,2018년
3640,인천,부평구,11월,31일,0,0,0,0,0,0,2018년
3641,인천,부평구,12월,31일,4,0,2,6,4,0,2018년
3642,인천,서구,01월,31일,6,0,2,8,5,0,2018년
3643,인천,서구,02월,31일,0,0,0,0,0,0,2018년
3644,인천,서구,03월,31일,4,1,0,5,3,0,2018년
3645,인천,서구,04월,31일,0,0,0,0,0,0,2018년
3646,인천,서구,05월,31일,3,0,0,3,3,0,2018년
3647,인천,서구,06월,31일,0,0,0,0,0,0,2018년
3648,인천,서구,07월,31일,2,0,0,2,2,0,2018년
3649,인천,서구,08월,31일,12,0,2,14,9,0,2018년
