Name,Menu,Score,Reviewcount,Addr,Link
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
제스티살룬,햄버거,3.9, 826,서울 성동구 서울숲2길 19 2층,https://place.map.kakao.com/1965582130
성수다락,양식,3.7, 609,"서울 성동구 뚝섬로9길 20 2,3층",https://place.map.kakao.com/2092039626
대도식당 왕십리본점,"육류,고기",3.1, 249,서울 성동구 무학로12길 3,https://place.map.kakao.com/7817321
제일곱창,"곱창,막창",3.8, 435,서울 성동구 고산자로 281 1층,https://place.map.kakao.com/1784439722
소문난성수감자탕,감자탕,3.1, 515,서울 성동구 연무장길 45,https://place.map.kakao.com/13289056
성수명당,"호프,요리주점",4.2, 304,서울 성동구 연무장19길 10 1층,https://place.map.kakao.com/629672914
할머니의레시피,한식,3.3, 306,서울 성동구 서울숲2길 44-12,https://place.map.kakao.com/27373628
스시도쿠,"초밥,롤",4.1, 300,서울 성동구 왕십리광장로 6,https://place.map.kakao.com/26792732
어니언,디저트카페,3.4, 347,서울 성동구 아차산로9길 8,https://place.map.kakao.com/145791269
쎈느,카페,3.3, 232,서울 성동구 연무장5길 20,https://place.map.kakao.com/1783691580
성수족발,"족발,보쌈",3.2, 232,서울 성동구 아차산로7길 7 1층,https://place.map.kakao.com/8416853
악어떡볶이,떡볶이,3.6, 299,서울 성동구 마조로 33,https://place.map.kakao.com/11101743
온량,이탈리안,3.7, 425,서울 성동구 서울숲4길 26-10 1층,https://place.map.kakao.com/1493852185
블루보틀 성수 카페,카페,3.1," 1,081",서울 성동구 아차산로 7,https://place.map.kakao.com/1492599844
할아버지공장,디저트카페,3.2, 667,서울 성동구 성수이로7가길 9,https://place.map.kakao.com/1301973155
