,구별,날짜,강수량,1시간최다강수량,사망자수,중상자수,경상자수,부상신고자수,건수,강수여부,폭우여부1,폭우여부2,폭우여부종합
9617,서대문구,2019-04-12,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9618,서대문구,2019-04-13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9619,서대문구,2019-04-14,1.5,1.5,0.0,2.0,2.0,0.0,3.0,1.0,0,0,0
9620,서대문구,2019-04-15,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0
9621,서대문구,2019-04-16,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9622,서대문구,2019-04-17,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0,0,0
9623,서대문구,2019-04-18,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9624,서대문구,2019-04-19,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0,0,0
9625,서대문구,2019-04-20,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0,0,0
9626,서대문구,2019-04-21,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
9627,서대문구,2019-04-22,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0,0,0
9628,서대문구,2019-04-23,0.0,0.0,0.0,3.0,8.0,0.0,6.0,0.0,0,0,0
9629,서대문구,2019-04-24,3.5,2.0,0.0,0.0,4.0,0.0,3.0,1.0,0,0,0
9630,서대문구,2019-04-25,9.0,2.5,0.0,0.0,5.0,0.0,4.0,1.0,0,0,0
9631,서대문구,2019-04-26,5.0,1.5,0.0,0.0,10.0,3.0,9.0,1.0,0,0,0
9632,서대문구,2019-04-27,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0,0,0
9633,서대문구,2019-04-28,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0,0,0
9634,서대문구,2019-04-29,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0,0,0
9635,서대문구,2019-04-30,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0,0,0
9636,서대문구,2019-05-01,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0,0,0
9637,서대문구,2019-05-02,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0,0,0
9638,서대문구,2019-05-03,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0
9639,서대문구,2019-05-04,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0,0,0
9640,서대문구,2019-05-05,0.0,0.0,0.0,4.0,3.0,1.0,6.0,0.0,0,0,0
9641,서대문구,2019-05-06,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
9642,서대문구,2019-05-07,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0,0,0
9643,서대문구,2019-05-08,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9644,서대문구,2019-05-09,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0,0,0
9645,서대문구,2019-05-10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9646,서대문구,2019-05-11,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0,0,0
9647,서대문구,2019-05-12,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0,0,0
9648,서대문구,2019-05-13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
9649,서대문구,2019-05-14,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0,0,0
9650,서대문구,2019-05-15,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
9651,서대문구,2019-05-16,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
9652,서대문구,2019-05-17,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0
9653,서대문구,2019-05-18,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0,0,0
9654,서대문구,2019-05-19,16.5,3.0,0.0,1.0,14.0,7.0,4.0,1.0,0,0,0
9655,서대문구,2019-05-20,7.5,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0,0,0
9656,서대문구,2019-05-21,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0,0,0
9657,서대문구,2019-05-22,0.0,0.0,0.0,2.0,3.0,2.0,6.0,0.0,0,0,0
9658,서대문구,2019-05-23,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0,0,0
9659,서대문구,2019-05-24,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0,0,0
9660,서대문구,2019-05-25,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0,0,0
9661,서대문구,2019-05-26,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0
9662,서대문구,2019-05-27,6.0,2.0,0.0,2.0,2.0,1.0,5.0,1.0,0,0,0
9663,서대문구,2019-05-28,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9664,서대문구,2019-05-29,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0,0,0
9665,서대문구,2019-05-30,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0,0,0
9666,서대문구,2019-05-31,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0,0,0
9667,서대문구,2019-06-01,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0,0,0
9668,서대문구,2019-06-02,0.0,0.0,0.0,1.0,12.0,11.0,2.0,0.0,0,0,0
9669,서대문구,2019-06-03,0.0,0.0,0.0,2.0,4.0,2.0,7.0,0.0,0,0,0
9670,서대문구,2019-06-04,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0,0,0
9671,서대문구,2019-06-05,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
9672,서대문구,2019-06-06,6.0,2.5,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
9673,서대문구,2019-06-07,32.0,11.5,0.0,1.0,9.0,3.0,2.0,1.0,0,0,0
9674,서대문구,2019-06-08,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
9675,서대문구,2019-06-09,5.0,4.5,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0
9676,서대문구,2019-06-10,8.5,3.0,0.0,1.0,2.0,0.0,3.0,1.0,0,0,0
9677,서대문구,2019-06-11,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
9678,서대문구,2019-06-12,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0,0,0
9679,서대문구,2019-06-13,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0,0,0
9680,서대문구,2019-06-14,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0,0,0
9681,서대문구,2019-06-15,5.5,5.5,0.0,1.0,5.0,0.0,5.0,1.0,0,0,0
9682,서대문구,2019-06-16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9683,서대문구,2019-06-17,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0,0,0
9684,서대문구,2019-06-18,13.5,9.5,0.0,1.0,2.0,1.0,3.0,1.0,0,0,0
9685,서대문구,2019-06-19,0.0,0.0,0.0,5.0,16.0,8.0,6.0,0.0,0,0,0
9686,서대문구,2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9687,서대문구,2019-06-21,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0,0,0
9688,서대문구,2019-06-22,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,0,0,0
9689,서대문구,2019-06-23,0.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0,0,0
9690,서대문구,2019-06-24,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9691,서대문구,2019-06-25,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0,0,0
9692,서대문구,2019-06-26,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
9693,서대문구,2019-06-27,0.5,0.5,0.0,1.0,1.0,3.0,4.0,1.0,0,0,0
9694,서대문구,2019-06-28,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0,0,0
9695,서대문구,2019-06-29,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0,0,0
9696,서대문구,2019-06-30,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
9697,서대문구,2019-07-01,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0,0,0
9698,서대문구,2019-07-02,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0,0,0
9699,서대문구,2019-07-03,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0,0,0
9700,서대문구,2019-07-04,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0
9701,서대문구,2019-07-05,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
9702,서대문구,2019-07-06,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0,0,0
9703,서대문구,2019-07-07,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0,0,0
9704,서대문구,2019-07-08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
9705,서대문구,2019-07-09,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
9706,서대문구,2019-07-10,7.0,2.5,0.0,1.0,3.0,3.0,4.0,1.0,0,0,0
9707,서대문구,2019-07-11,2.5,1.5,0.0,1.0,7.0,0.0,5.0,1.0,0,0,0
9708,서대문구,2019-07-12,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0,0,0
9709,서대문구,2019-07-13,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
9710,서대문구,2019-07-14,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
9711,서대문구,2019-07-15,11.0,10.0,0.0,1.0,4.0,1.0,5.0,1.0,0,0,0
9712,서대문구,2019-07-16,5.5,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0
9713,서대문구,2019-07-17,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0,0,0
9714,서대문구,2019-07-18,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
9715,서대문구,2019-07-19,0.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,0,0,0
9716,서대문구,2019-07-20,0.5,0.5,0.0,0.0,3.0,0.0,3.0,1.0,0,0,0
9717,서대문구,2019-07-21,6.0,1.5,0.0,2.0,1.0,2.0,4.0,1.0,0,0,0
9718,서대문구,2019-07-22,0.0,0.0,0.0,1.0,8.0,7.0,4.0,0.0,0,0,0
9719,서대문구,2019-07-23,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0,0,0
9720,서대문구,2019-07-24,0.5,0.5,0.0,0.0,7.0,1.0,5.0,1.0,0,0,0
9721,서대문구,2019-07-25,10.0,6.0,0.0,0.0,5.0,0.0,3.0,1.0,0,0,0
9722,서대문구,2019-07-26,53.5,20.0,0.0,2.0,2.0,0.0,4.0,1.0,0,0,0
9723,서대문구,2019-07-27,3.0,2.5,0.0,2.0,2.0,3.0,5.0,1.0,0,0,0
9724,서대문구,2019-07-28,26.5,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0
9725,서대문구,2019-07-29,0.5,0.5,0.0,0.0,2.0,1.0,2.0,1.0,0,0,0
9726,서대문구,2019-07-30,1.0,0.5,1.0,1.0,3.0,1.0,5.0,1.0,0,0,0
9727,서대문구,2019-07-31,62.5,33.5,0.0,0.0,3.0,0.0,3.0,1.0,0,1,1
9728,서대문구,2019-08-01,23.5,11.5,0.0,1.0,5.0,0.0,4.0,1.0,0,0,0
9729,서대문구,2019-08-02,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
9730,서대문구,2019-08-03,5.5,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
9731,서대문구,2019-08-04,5.5,5.5,0.0,1.0,5.0,0.0,5.0,1.0,0,0,0
9732,서대문구,2019-08-05,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0
9733,서대문구,2019-08-06,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0,0,0
9734,서대문구,2019-08-07,6.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,0,0,0
9735,서대문구,2019-08-08,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0,0,0
9736,서대문구,2019-08-09,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0,0,0
9737,서대문구,2019-08-10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9738,서대문구,2019-08-11,5.5,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
9739,서대문구,2019-08-12,55.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0,0
9740,서대문구,2019-08-13,7.5,7.5,0.0,0.0,1.0,2.0,3.0,1.0,0,0,0
9741,서대문구,2019-08-14,0.5,0.5,0.0,0.0,3.0,3.0,4.0,1.0,0,0,0
9742,서대문구,2019-08-15,12.0,5.0,0.0,1.0,4.0,1.0,3.0,1.0,0,0,0
9743,서대문구,2019-08-16,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0,0,0
9744,서대문구,2019-08-17,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0,0,0
9745,서대문구,2019-08-18,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0,0,0
9746,서대문구,2019-08-19,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0,0,0
9747,서대문구,2019-08-20,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
9748,서대문구,2019-08-21,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0
9749,서대문구,2019-08-22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9750,서대문구,2019-08-23,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0,0,0
9751,서대문구,2019-08-24,0.0,0.0,0.0,0.0,6.0,2.0,6.0,0.0,0,0,0
9752,서대문구,2019-08-25,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0
9753,서대문구,2019-08-26,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,0,0,0
9754,서대문구,2019-08-27,18.0,16.0,0.0,0.0,2.0,0.0,1.0,1.0,0,0,0
9755,서대문구,2019-08-28,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0,0,0
9756,서대문구,2019-08-29,36.5,29.5,1.0,2.0,5.0,0.0,6.0,1.0,0,0,0
9757,서대문구,2019-08-30,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0,0,0
9758,서대문구,2019-08-31,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0,0
9759,서대문구,2019-09-01,0.0,0.0,0.0,3.0,5.0,1.0,3.0,0.0,0,0,0
9760,서대문구,2019-09-02,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
9761,서대문구,2019-09-03,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0,0,0
9762,서대문구,2019-09-04,30.5,16.0,0.0,3.0,1.0,0.0,4.0,1.0,0,0,0
9763,서대문구,2019-09-05,56.5,26.5,0.0,0.0,4.0,0.0,3.0,1.0,0,0,0
9764,서대문구,2019-09-06,4.0,3.5,0.0,1.0,0.0,1.0,2.0,1.0,0,0,0
9765,서대문구,2019-09-07,2.5,1.0,0.0,2.0,5.0,1.0,5.0,1.0,0,0,0
9766,서대문구,2019-09-08,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0,0,0
9767,서대문구,2019-09-09,0.0,0.0,0.0,1.0,7.0,1.0,8.0,0.0,0,0,0
9768,서대문구,2019-09-10,64.0,11.5,0.0,2.0,3.0,0.0,3.0,1.0,0,0,0
9769,서대문구,2019-09-11,6.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0,0,0
9770,서대문구,2019-09-12,6.5,2.0,2.0,4.0,9.0,0.0,9.0,1.0,0,0,0
9771,서대문구,2019-09-13,0.0,0.5,0.0,0.0,5.0,0.0,1.0,0.0,0,0,0
9772,서대문구,2019-09-14,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0,0,0
9773,서대문구,2019-09-15,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0,0,0
9774,서대문구,2019-09-16,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0,0,0
9775,서대문구,2019-09-17,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0,0
9776,서대문구,2019-09-18,0.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0,0,0
9777,서대문구,2019-09-19,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0,0,0
9778,서대문구,2019-09-20,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0,0,0
9779,서대문구,2019-09-21,0.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,0,0,0
9780,서대문구,2019-09-22,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0,0,0
9781,서대문구,2019-09-23,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
9782,서대문구,2019-09-24,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0,0,0
9783,서대문구,2019-09-25,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
9784,서대문구,2019-09-26,0.0,0.0,0.0,1.0,7.0,3.0,4.0,0.0,0,0,0
9785,서대문구,2019-09-27,0.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,0,0,0
9786,서대문구,2019-09-28,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0,0,0
9787,서대문구,2019-09-29,0.0,0.0,1.0,1.0,7.0,1.0,6.0,0.0,0,0,0
9788,서대문구,2019-09-30,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0,0,0
9789,서대문구,2019-10-01,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0,0,0
9790,서대문구,2019-10-02,19.0,3.0,0.0,2.0,3.0,0.0,4.0,1.0,0,0,0
9791,서대문구,2019-10-03,4.5,2.5,0.0,1.0,2.0,1.0,3.0,1.0,0,0,0
9792,서대문구,2019-10-04,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0,0,0
9793,서대문구,2019-10-05,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0,0,0
9794,서대문구,2019-10-06,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0
9795,서대문구,2019-10-07,21.5,4.5,0.0,1.0,3.0,0.0,3.0,1.0,0,0,0
9796,서대문구,2019-10-08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9797,서대문구,2019-10-09,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0,0,0
9798,서대문구,2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9799,서대문구,2019-10-11,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0,0,0
9800,서대문구,2019-10-12,0.0,0.0,0.0,2.0,21.0,3.0,4.0,0.0,0,0,0
9801,서대문구,2019-10-13,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9802,서대문구,2019-10-14,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0,0,0
9803,서대문구,2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9804,서대문구,2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9805,서대문구,2019-10-17,0.0,0.0,0.0,2.0,7.0,2.0,6.0,0.0,0,0,0
9806,서대문구,2019-10-18,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0,0,0
9807,서대문구,2019-10-19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9808,서대문구,2019-10-20,0.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0,0,0
9809,서대문구,2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9810,서대문구,2019-10-22,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
9811,서대문구,2019-10-23,0.0,0.0,0.0,9.0,44.0,2.0,3.0,0.0,0,0,0
9812,서대문구,2019-10-24,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0
9813,서대문구,2019-10-25,0.0,0.0,0.0,4.0,5.0,1.0,6.0,0.0,0,0,0
9814,서대문구,2019-10-26,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0,0,0
9815,서대문구,2019-10-27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0
9816,서대문구,2019-10-28,2.0,1.5,0.0,2.0,5.0,1.0,5.0,1.0,0,0,0
9817,서대문구,2019-10-29,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0,0,0
9818,서대문구,2019-10-30,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
9819,서대문구,2019-10-31,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
9820,서대문구,2019-11-01,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0,0,0
9821,서대문구,2019-11-02,0.0,0.0,1.0,2.0,4.0,2.0,5.0,0.0,0,0,0
9822,서대문구,2019-11-03,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0,0,0
9823,서대문구,2019-11-04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9824,서대문구,2019-11-05,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0
9825,서대문구,2019-11-06,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0,0,0
9826,서대문구,2019-11-07,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
9827,서대문구,2019-11-08,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
9828,서대문구,2019-11-09,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0,0
9829,서대문구,2019-11-10,11.0,7.5,0.0,0.0,5.0,0.0,2.0,1.0,0,0,0
9830,서대문구,2019-11-11,1.0,0.5,0.0,0.0,4.0,0.0,4.0,1.0,0,0,0
9831,서대문구,2019-11-12,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
9832,서대문구,2019-11-13,5.5,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0,0,0
9833,서대문구,2019-11-14,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0,0,0
9834,서대문구,2019-11-15,17.0,7.0,0.0,1.0,7.0,1.0,7.0,1.0,0,0,0
9835,서대문구,2019-11-16,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0,0,0
9836,서대문구,2019-11-17,20.0,4.0,0.0,3.0,2.0,0.0,4.0,1.0,0,0,0
9837,서대문구,2019-11-18,13.0,5.5,0.0,3.0,3.0,0.0,5.0,1.0,0,0,0
9838,서대문구,2019-11-19,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0,0,0
9839,서대문구,2019-11-20,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0,0,0
9840,서대문구,2019-11-21,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0,0,0
9841,서대문구,2019-11-22,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0,0,0
9842,서대문구,2019-11-23,0.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,0,0,0
9843,서대문구,2019-11-24,3.5,1.5,0.0,1.0,3.0,0.0,3.0,1.0,0,0,0
9844,서대문구,2019-11-25,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
9845,서대문구,2019-11-26,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0,0,0
9846,서대문구,2019-11-27,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
9847,서대문구,2019-11-28,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0,0,0
9848,서대문구,2019-11-29,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0,0,0
9849,서대문구,2019-11-30,0.0,0.0,0.0,1.0,6.0,2.0,6.0,0.0,0,0,0
9850,서대문구,2019-12-01,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
9851,서대문구,2019-12-02,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0,0,0
9852,서대문구,2019-12-03,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
9853,서대문구,2019-12-04,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0,0,0
9854,서대문구,2019-12-05,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0,0,0
9855,서대문구,2019-12-06,0.0,0.0,0.0,3.0,5.0,2.0,5.0,0.0,0,0,0
9856,서대문구,2019-12-07,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0,0,0
9857,서대문구,2019-12-08,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0,0,0
9858,서대문구,2019-12-09,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0,0,0
9859,서대문구,2019-12-10,1.0,1.0,0.0,1.0,6.0,0.0,5.0,1.0,0,0,0
9860,서대문구,2019-12-11,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0,0,0
9861,서대문구,2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9862,서대문구,2019-12-13,1.0,1.0,0.0,2.0,3.0,1.0,6.0,1.0,0,0,0
9863,서대문구,2019-12-14,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0,0,0
9864,서대문구,2019-12-15,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
9865,서대문구,2019-12-16,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0,0,0
9866,서대문구,2019-12-17,8.5,5.0,0.0,1.0,7.0,1.0,8.0,1.0,0,0,0
9867,서대문구,2019-12-18,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0,0,0
9868,서대문구,2019-12-19,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
9869,서대문구,2019-12-20,0.0,0.0,0.0,2.0,5.0,4.0,8.0,0.0,0,0,0
9870,서대문구,2019-12-21,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0,0,0
9871,서대문구,2019-12-22,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0,0,0
9872,서대문구,2019-12-23,3.0,1.5,0.0,0.0,3.0,2.0,5.0,1.0,0,0,0
9873,서대문구,2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9874,서대문구,2019-12-25,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0,0,0
9875,서대문구,2019-12-26,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0,0
9876,서대문구,2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9877,서대문구,2019-12-28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0
9878,서대문구,2019-12-29,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0
