,가게링크,가게이름,가게주소,구 이름,별점
1240,https://place.map.kakao.com/829093847,돝제주흑돼지 본점,서울 강북구 솔샘로 289 1층,강북구,4.7
1241,https://place.map.kakao.com/914004475,양촌리화로구이,서울 강북구 도봉로 367,강북구,1.0
1242,https://place.map.kakao.com/46381472,얌미타이,서울 강북구 오패산로31길 43 1층,강북구,4.1
1243,https://place.map.kakao.com/21331132,와우왕십리곱창,서울 강북구 노해로 97 1층,강북구,2.3
1244,https://place.map.kakao.com/6766569,사리원돼지국밥 덕성여대점,서울 강북구 삼양로 530,강북구,4.2
1245,https://place.map.kakao.com/27142679,성공돈가츠,서울 강북구 수유로 82,강북구,4.1
1246,https://place.map.kakao.com/1298027984,대가원 수유점,서울 강북구 한천로 1064,강북구,4.8
1247,https://place.map.kakao.com/1175953329,오늘술집주다방 수유점,서울 강북구 한천로139길 42 지하1층 101호,강북구,1.0
1248,https://place.map.kakao.com/19392965,월곡동전라도곱창,서울 강북구 월계로7나길 28,강북구,4.6
1249,https://place.map.kakao.com/1179009520,독도게찜,서울 강북구 노해로 17,강북구,3.7
1250,https://place.map.kakao.com/9615919,호남해물탕,서울 강북구 한천로139길 42,강북구,3.3
1251,https://place.map.kakao.com/487184712,셀프장어세상직판장 미아점,서울 강북구 도봉로 90 1층,강북구,3.3
1252,https://place.map.kakao.com/12097725,초원,서울 강북구 4.19로 88,강북구,4.4
1253,https://place.map.kakao.com/17064715,화로몽 수유역점,서울 강북구 노해로8가길 18,강북구,4.3
1254,https://place.map.kakao.com/12275806,오늘통닭 수유본점,서울 강북구 도봉로 384,강북구,3.5
1255,https://place.map.kakao.com/491594733,스시신,서울 강북구 도봉로95길 17,강북구,4.0
1256,https://place.map.kakao.com/7932820,삼천포,서울 강북구 한천로 1052,강북구,2.2
1257,https://place.map.kakao.com/1413554111,김밥은...,서울 강북구 한천로 1016 1층,강북구,4.1
1258,https://place.map.kakao.com/16086733,은수식당,서울 강북구 한천로 1063,강북구,4.1
1259,https://place.map.kakao.com/1542964851,남도묵은지 수유점,서울 강북구 한천로140길 23-6 삼성빌딩 1층,강북구,5.0
1260,https://place.map.kakao.com/14822809,엔제리너스 미아삼거리역점,서울 강북구 도봉로10나길 4,강북구,3.0
1261,https://place.map.kakao.com/1592206291,베이징양꼬치 수유점,서울 강북구 한천로 1040 2층,강북구,4.3
1262,https://place.map.kakao.com/1825765354,화로몽 미아사거리점,서울 강북구 월계로3길 66-3,강북구,5.0
1263,https://place.map.kakao.com/11597084,라포레스타,서울 강북구 월계로 173 꿈의숲 1층,강북구,3.3
1264,https://place.map.kakao.com/9690235,가문,서울 강북구 노해로 13,강북구,4.0
1265,https://place.map.kakao.com/19513979,연포생선구이전문점,서울 강북구 덕릉로28길 65,강북구,3.0
1266,https://place.map.kakao.com/16498953,솔방천,서울 강북구 한천로144길 75,강북구,3.0
1267,https://place.map.kakao.com/9269445,왕십리구이곱창,서울 강북구 월계로7나길 41,강북구,2.7
1268,https://place.map.kakao.com/27142548,스시와다,서울 강북구 덕릉로 88,강북구,4.4
1269,https://place.map.kakao.com/1385044539,시래기화덕생선구이,서울 강북구 4.19로 61-1 1층,강북구,3.5
1270,https://place.map.kakao.com/1750119910,일공공키친 수유4.19탑점,서울 강북구 4.19로 65,강북구,3.5
1271,https://place.map.kakao.com/1062104104,피자글릭 강북점,서울 강북구 오패산로 381 1층,강북구,4.2
1272,https://place.map.kakao.com/14520688,풍천민물장어,서울 강북구 한천로 1170-1,강북구,4.5
1273,https://place.map.kakao.com/16527210,황소곱창,서울 강북구 덕릉로 96,강북구,4.0
1274,https://place.map.kakao.com/17645814,짱곱창,서울 강북구 솔매로 117-1,강북구,3.6
1275,https://place.map.kakao.com/2105707368,콩마루감자탕 본점,서울 강북구 한천로 1128,강북구,5.0
1276,https://place.map.kakao.com/1505581196,이씨부엌,서울 강북구 노해로8가길 32,강북구,4.4
1277,https://place.map.kakao.com/1199751265,카페다담,서울 강북구 덕릉로 64,강북구,4.5
1278,https://place.map.kakao.com/2123349989,오봉집 미아점,서울 강북구 솔매로46길 6 1층,강북구,3.0
1279,https://place.map.kakao.com/104030976,숲속앵두나무,서울 강북구 덕릉로40다길 33-38,강북구,4.3
1280,https://place.map.kakao.com/664877884,한우고기농장,서울 강북구 삼양로173길 102,강북구,4.0
1281,https://place.map.kakao.com/21331549,속초할머니감자탕,서울 강북구 인수봉로58길 4-11,강북구,4.7
1282,https://place.map.kakao.com/27228980,베틀아구찜 베틀1호점,서울 강북구 한천로131길 27,강북구,4.2
1283,https://place.map.kakao.com/27310547,웰빙옹심이 메밀칼국수,서울 강북구 노해로 99-1,강북구,4.2
1284,https://place.map.kakao.com/16738208,옛날농장,서울 강북구 월계로7나길 42-1,강북구,3.0
1285,https://place.map.kakao.com/22283555,하오런,서울 강북구 오현로 137 번동주상복합상가 1층,강북구,2.1
1286,https://place.map.kakao.com/15987084,초원가든,서울 강북구 삼양로181길 251,강북구,5.0
1287,https://place.map.kakao.com/8118368,파리바게뜨 카페수유역점,서울 강북구 도봉로 337,강북구,2.4
1288,https://place.map.kakao.com/1888063058,블링마카롱,서울 강북구 삼양로74길 62 1층,강북구,3.3
1289,https://place.map.kakao.com/1624951528,명륜진사갈비 서울수유본점,서울 강북구 한천로 1074,강북구,1.9
1290,https://place.map.kakao.com/16085221,신일기사식당,서울 강북구 오패산로 383,강북구,4.9
1291,https://place.map.kakao.com/24661314,노랑통닭 미아점,서울 강북구 도봉로10가길 16,강북구,3.0
1292,https://place.map.kakao.com/400280836,어사출또 수유점,서울 강북구 한천로140길 25,강북구,3.0
1293,https://place.map.kakao.com/27238879,공릉동닭한마리 수유점,서울 강북구 덕릉로28길 45,강북구,5.0
1294,https://place.map.kakao.com/481858694,수산시장 수유분점,서울 강북구 노해로 41 동아빌딩 1층,강북구,5.0
1295,https://place.map.kakao.com/22105897,장강기사식당,서울 강북구 수유로 62-1,강북구,3.6
1296,https://place.map.kakao.com/20522387,모록도새기,서울 강북구 한천로140길 11-3,강북구,4.7
1297,https://place.map.kakao.com/13288598,대구반야월막창 서울우이점,서울 강북구 삼양로 459,강북구,5.0
1298,https://place.map.kakao.com/12081450,우촌식당,서울 강북구 삼양로173길 27,강북구,2.8
1299,https://place.map.kakao.com/17001790,올뜨레 마레,서울 강북구 도봉로87길 6,강북구,5.0
1300,https://place.map.kakao.com/25073995,도미노피자 번동점,서울 강북구 덕릉로 147,강북구,3.5
1301,https://place.map.kakao.com/1067901640,서당골,서울 강북구 한천로 1153,강북구,3.2
1302,https://place.map.kakao.com/813882647,써브웨이 수유역점,서울 강북구 오패산로 417,강북구,3.6
1303,https://place.map.kakao.com/18066644,수유손만두,서울 강북구 노해로32길 38,강북구,0.0
1304,https://place.map.kakao.com/18648858,마루국시 미아직영점,서울 강북구 도봉로 242 한국전력 강북지역 전력설비관리동 2층,강북구,2.5
1305,https://place.map.kakao.com/1617908796,우리할매떡볶이 수유점,서울 강북구 노해로 55,강북구,4.3
1306,https://place.map.kakao.com/9392898,e어도참치 수유점,서울 강북구 도봉로 296 양덕빌딩 1층,강북구,2.8
1307,https://place.map.kakao.com/8115536,페넬로페,서울 강북구 노해로8길 1,강북구,4.3
1308,https://place.map.kakao.com/1966230027,돈돈,서울 강북구 4.19로2길 10 1층,강북구,4.8
1309,https://place.map.kakao.com/11051846,뽀빠이족발,서울 강북구 한천로140길 30,강북구,3.6
1310,https://place.map.kakao.com/1427551614,라와마라탕 본점,서울 강북구 도봉로8길 28-1,강북구,1.1
1311,https://place.map.kakao.com/13024972,동대문곱창,서울 강북구 숭인로 65-3,강북구,4.7
1312,https://place.map.kakao.com/16585372,신촌서서갈비,서울 강북구 한천로 1071,강북구,1.9
1313,https://place.map.kakao.com/16769564,섬마을조개구이,서울 강북구 도봉로 377,강북구,5.0
1314,https://place.map.kakao.com/1707644695,수유부추곱창,서울 강북구 도봉로87길 26-21,강북구,4.3
1315,https://place.map.kakao.com/19922199,산이야,서울 강북구 삼양로181길 201-8,강북구,4.2
1316,https://place.map.kakao.com/24412342,쭈꾸미달인 수유점,서울 강북구 노해로 42-1 1층,강북구,4.7
1317,https://place.map.kakao.com/1931876722,투썸플레이스 북서울꿈의숲점,서울 강북구 월계로 183 1층,강북구,2.2
1318,https://place.map.kakao.com/18661452,도미노피자 미아점,서울 강북구 삼양로24길 19 현대성우아파트 102동 101호,강북구,3.5
1319,https://place.map.kakao.com/2084696712,구석집 수유점,서울 강북구 노해로 53 1층,강북구,0.0
1320,https://place.map.kakao.com/865917827,오늘맑음,서울 강북구 4.19로17길 14-1 1층,강북구,5.0
1321,https://place.map.kakao.com/1157943354,명륜진사갈비 서울미아점,서울 강북구 삼양로27길 80 두산위브트레지움아파트 상가 1층,강북구,1.3
1322,https://place.map.kakao.com/23662408,미야리대게락,서울 강북구 월계로 37,강북구,3.3
1323,https://place.map.kakao.com/25775537,동태한그릇,서울 강북구 솔매로50길 29,강북구,3.4
1324,https://place.map.kakao.com/1096498124,미분당 수유점,서울 강북구 오패산로 410 1층,강북구,4.1
1325,https://place.map.kakao.com/50285465,고봉함박,서울 강북구 오패산로77길 10 1층,강북구,3.6
1326,https://place.map.kakao.com/2023191519,물속세상,서울 강북구 노해로8길 22,강북구,3.6
1327,https://place.map.kakao.com/27504396,청년다방 서울수유점,서울 강북구 한천로139길 33,강북구,3.3
1328,https://place.map.kakao.com/8673636,고향산천,서울 강북구 도봉로 171,강북구,2.3
1329,https://place.map.kakao.com/15925640,쿄우,서울 강북구 오패산로 389,강북구,5.0
1330,https://place.map.kakao.com/19977071,돌깨마을맷돌순두부 수유점,서울 강북구 오패산로 411,강북구,3.5
1331,https://place.map.kakao.com/10185074,신고집,서울 강북구 한천로109길 72,강북구,3.4
1332,https://place.map.kakao.com/1577126867,태리로제떡볶이&닭강정,서울 강북구 도봉로53길 15,강북구,0.0
1333,https://place.map.kakao.com/12332532,통영산꼼장어,서울 강북구 덕릉로 93-10,강북구,2.3
1334,https://place.map.kakao.com/20125207,까미노빵집,서울 강북구 4.19로 61,강북구,4.6
1335,https://place.map.kakao.com/2061541247,패티앤빅 왕돈가스전문점 광산점,서울 강북구 삼각산로 158,강북구,4.2
1336,https://place.map.kakao.com/13092934,항아리찜칼국수,서울 강북구 한천로139길 7-9,강북구,2.5
1337,https://place.map.kakao.com/27329100,크래미김밥우동집 본점,서울 강북구 노해로 117,강북구,4.0
1338,https://place.map.kakao.com/135486226,두부의신 본점,서울 강북구 4.19로 34 1층,강북구,4.0
1339,https://place.map.kakao.com/14703586,솔샘칼국수보쌈,서울 강북구 솔샘로50길 9,강북구,5.0
1340,https://place.map.kakao.com/9159639,수유닭한마리 수유동본점,서울 강북구 노해로 11,강북구,4.5
1341,https://place.map.kakao.com/162755362,맘스터치 수유역점,서울 강북구 도봉로87길 7 2층,강북구,1.9
1342,https://place.map.kakao.com/8020324,우이동소문난족발,서울 강북구 삼양로 645,강북구,5.0
1343,https://place.map.kakao.com/732587440,쑥맥,서울 강북구 도봉로6길 54 1층,강북구,4.0
1344,https://place.map.kakao.com/1914500399,홍능족발1977 수유점,서울 강북구 수유로 75,강북구,2.3
1345,https://place.map.kakao.com/224006471,개성손만두요리전문점 우이점,서울 강북구 삼양로 638,강북구,4.2
1346,https://place.map.kakao.com/1863711585,겹,서울 강북구 노해로8가길 33,강북구,3.9
1347,https://place.map.kakao.com/27219418,석관동떡볶이 수유점,서울 강북구 도봉로87길 14,강북구,2.3
1348,https://place.map.kakao.com/24406583,정스시,서울 강북구 한천로 1039,강북구,4.3
1349,https://place.map.kakao.com/24284834,카페두두,서울 강북구 도봉로98길 56,강북구,3.3
1350,https://place.map.kakao.com/16333129,영자네곱창 본점,서울 강북구 솔매로 59,강북구,3.2
1351,https://place.map.kakao.com/26905450,담소두부,서울 강북구 삼각산로 57,강북구,4.9
1352,https://place.map.kakao.com/1025870729,경참치,서울 강북구 도봉로82길 26 1층,강북구,4.0
1353,https://place.map.kakao.com/27586571,키즈필 미아본점,서울 강북구 솔샘로 327 테마빌딩 지층,강북구,3.0
1354,https://place.map.kakao.com/1324679158,던킨도너츠 강북구청사거리점,서울 강북구 도봉로 358 1층 102호,강북구,3.0
1355,https://place.map.kakao.com/16052247,서울 국시칡냉면칼국수,서울 강북구 덕릉로 13,강북구,5.0
1356,https://place.map.kakao.com/1375897976,미스사이공 수유점,서울 강북구 한천로 1023 1층,강북구,4.1
1357,https://place.map.kakao.com/21359042,롯데리아 번동DT점,서울 강북구 한천로 963,강북구,3.4
1358,https://place.map.kakao.com/1168932090,라티스,서울 강북구 삼양로141길 4-10,강북구,5.0
1359,https://place.map.kakao.com/22564754,맥도날드 미아역점,서울 강북구 도봉로 204,강북구,2.3
1360,https://place.map.kakao.com/312214665,돈까스대왕전,서울 강북구 도봉로 189 1층,강북구,3.5
1361,https://place.map.kakao.com/110947398,범프리카인생치킨 미아점,서울 강북구 솔샘로 291 1층 104호,강북구,5.0
1362,https://place.map.kakao.com/72597142,천지회수산,서울 강북구 삼각산로 133,강북구,5.0
1363,https://place.map.kakao.com/1950742875,헤미앤바우어419카페,"서울 강북구 4.19로 70 1,2층",강북구,2.2
1364,https://place.map.kakao.com/2118902375,오커피랩,서울 강북구 삼각산로 117,강북구,4.5
1365,https://place.map.kakao.com/1303726656,미삼참치,서울 강북구 도봉로10길 22 1층,강북구,2.7
1366,https://place.map.kakao.com/8472822,초가집,서울 강북구 삼양로173길 116-28,강북구,3.0
1367,https://place.map.kakao.com/798680253,냉돈84,서울 강북구 한천로 1067,강북구,5.0
1368,https://place.map.kakao.com/1480917854,맘스터치 미아사거리역점,"서울 강북구 도봉로10길 26 1층,지하1층",강북구,3.1
1369,https://place.map.kakao.com/11707743,신천지조개구이,서울 강북구 도봉로87길 22,강북구,2.4
1370,https://place.map.kakao.com/244391696,명성양꼬치,서울 강북구 월계로7나길 50 1층,강북구,5.0
1371,https://place.map.kakao.com/13335906,박할매쭈꾸미 미아본점,서울 강북구 도봉로10나길 5,강북구,4.5
1372,https://place.map.kakao.com/12094475,경성양꼬치 미아삼거리점,서울 강북구 월계로7나길 60,강북구,4.8
1373,https://place.map.kakao.com/1522557202,몽브루,서울 강북구 4.19로 105,강북구,2.1
1374,https://place.map.kakao.com/801143223,아카,서울 강북구 월계로7길 34,강북구,3.7
1375,https://place.map.kakao.com/21331203,마포감자국,서울 강북구 삼양로 501,강북구,4.5
1376,https://place.map.kakao.com/955377048,스타짬뽕,서울 강북구 노해로 91 진흥빌딩 1층,강북구,4.0
1377,https://place.map.kakao.com/12789315,계곡산장,서울 강북구 4.19로30길 2-8,강북구,4.0
1378,https://place.map.kakao.com/27291242,도리연닭도리탕 수유점,서울 강북구 도봉로87길 40 2층,강북구,5.0
1379,https://place.map.kakao.com/1322526394,솔향스시,서울 강북구 솔샘로 244,강북구,2.9
1380,https://place.map.kakao.com/61457831,이종구낙지세상 미아점,서울 강북구 솔샘로68길 36,강북구,4.5
1381,https://place.map.kakao.com/654454224,1989마라탕,서울 강북구 덕릉로28길 49,강북구,3.0
1382,https://place.map.kakao.com/670940852,조개깡패연구소,서울 강북구 한천로140길 29,강북구,5.0
1383,https://place.map.kakao.com/8774149,광명왕족발보쌈,서울 강북구 삼양로27길 10,강북구,4.6
1384,https://place.map.kakao.com/22196189,백운산장,서울 강북구 삼양로181길 206,강북구,4.8
1385,https://place.map.kakao.com/336183913,정통집 수유역점,서울 강북구 한천로139길 46,강북구,1.2
1386,https://place.map.kakao.com/2087325436,화니중식,서울 강북구 한천로139나길 11,강북구,3.7
1387,https://place.map.kakao.com/329532896,차우린해물짬뽕 번동점,서울 강북구 도봉로 352 효성네오인텔리안 1층 110~113호,강북구,3.3
1388,https://place.map.kakao.com/419330338,오봉집 수유점,서울 강북구 한천로139길 42 영남빌딩 2층,강북구,2.7
1389,https://place.map.kakao.com/27511398,산마루쉼터,서울 강북구 4.19로12길 41,강북구,5.0
1390,https://place.map.kakao.com/1995716310,미녀가든,서울 강북구 한천로139나길 22 1층,강북구,3.9
1391,https://place.map.kakao.com/8066172,조마루 미아점,서울 강북구 솔샘로 332,강북구,3.1
1392,https://place.map.kakao.com/1225221881,바우네곱창,서울 강북구 한천로132길 57 1층,강북구,4.0
1393,https://place.map.kakao.com/228070389,부뚜막애순두부 수유점,서울 강북구 한천로150길 6 1층,강북구,4.9
1394,https://place.map.kakao.com/636454086,1943 수유점,서울 강북구 한천로139길 42 2층,강북구,1.8
1395,https://place.map.kakao.com/1297402639,4.19그집,서울 강북구 4.19로 62 1층,강북구,5.0
1396,https://place.map.kakao.com/1477182775,리틀비틀 수유점,서울 강북구 노해로 70 우림빌딩 5층,강북구,0.0
1397,https://place.map.kakao.com/430775984,아도겐 수유점,서울 강북구 노해로8가길 5,강북구,4.0
1398,https://place.map.kakao.com/927685908,장다르크간장게장 서울본점,서울 강북구 덕릉로41길 42,강북구,5.0
1399,https://place.map.kakao.com/1404032396,다온식당,서울 강북구 덕릉로40길 14,강북구,0.0
1400,https://place.map.kakao.com/20553138,황금회어장,서울 강북구 도봉로8길 65,강북구,4.0
1401,https://place.map.kakao.com/447865237,타이거슈가 수유점,서울 강북구 도봉로 347 1층,강북구,5.0
1402,https://place.map.kakao.com/12974783,김치삼겹살,서울 강북구 도봉로87길 27-4,강북구,1.8
1403,https://place.map.kakao.com/24910131,수유리민물장어맛집,서울 강북구 한천로150길 52,강북구,5.0
1404,https://place.map.kakao.com/1094005149,파스타브로,"서울 강북구 도봉로87길 34-19 1,2층",강북구,4.5
1405,https://place.map.kakao.com/153717577,털보네쪽갈비,서울 강북구 월계로7나길 35 1층,강북구,3.8
1406,https://place.map.kakao.com/10421176,삼성소곱창,서울 강북구 월계로7나길 32 1층,강북구,4.8
1407,https://place.map.kakao.com/1898475668,명륜진사갈비 서울미아역점,서울 강북구 도봉로 150 창림빌딩 1층,강북구,2.8
1408,https://place.map.kakao.com/8122783,크리스피크림도넛 미아점,서울 강북구 도봉로 62 롯데백화점 미아점 지하2층,강북구,5.0
1409,https://place.map.kakao.com/1769304087,커피빈 강북구청앞점,서울 강북구 한천로139길 25 1~2층,강북구,4.8
1410,https://place.map.kakao.com/1223332038,모소리 수유점,서울 강북구 한천로 1043 1층,강북구,3.7
1411,https://place.map.kakao.com/1792212628,단골손님,서울 강북구 한천로139길 41 2층,강북구,3.5
1412,https://place.map.kakao.com/14589151,동대문엽기떡볶이 수유점,서울 강북구 덕릉로 93 삼보힐오피스텔 1층,강북구,2.8
1413,https://place.map.kakao.com/722622447,에이하우스,서울 강북구 노해로8가길 9,강북구,4.3
1414,https://place.map.kakao.com/12093987,최가네양평해장국,서울 강북구 덕릉로 162,강북구,4.5
1415,https://place.map.kakao.com/1106179221,버거파크 수유점,"서울 강북구 도봉로81길 3 1,2층",강북구,3.1
1416,https://place.map.kakao.com/473840050,가나시,서울 강북구 노해로8길 22 109호,강북구,5.0
1417,https://place.map.kakao.com/10059635,양촌리,서울 강북구 도봉로 308 2층,강북구,2.9
1418,https://place.map.kakao.com/16737266,오장동함흥냉면,서울 강북구 솔샘로48길 3,강북구,3.8
1419,https://place.map.kakao.com/803350667,용참치,서울 강북구 삼양로54길 7 1층,강북구,5.0
1420,https://place.map.kakao.com/494799816,스시연,서울 강북구 한천로 1024,강북구,4.9
1421,https://place.map.kakao.com/15382911,성북왕족발,서울 강북구 도봉로33길 9 1층,강북구,5.0
1422,https://place.map.kakao.com/9231886,안성손칼국수,서울 강북구 노해로 31,강북구,3.9
1423,https://place.map.kakao.com/1790001043,마을찻집 마주이야기,서울 강북구 인수봉로55길 10 2층,강북구,5.0
1424,https://place.map.kakao.com/18580066,생고기삼백 수유점,서울 강북구 한천로 1003,강북구,4.5
1425,https://place.map.kakao.com/27416975,돼지저금통,서울 강북구 삼양로155길 9,강북구,4.8
1426,https://place.map.kakao.com/2004555036,돼지꿈을꾸다,서울 강북구 월계로7나길 31 1층,강북구,5.0
1427,https://place.map.kakao.com/820920448,바지락듬뿍칼국수,서울 강북구 한천로143길 34-21,강북구,4.6
1428,https://place.map.kakao.com/23557018,육달포 소한마리 수유본점,서울 강북구 덕릉로 101,강북구,4.2
1429,https://place.map.kakao.com/1261759266,아웃백스테이크하우스 딜리버리 미아삼양점,서울 강북구 삼양로 247,강북구,0.0
1430,https://place.map.kakao.com/1147009714,케슬리 수유점,서울 강북구 삼양로85길 8 1층,강북구,5.0
1431,https://place.map.kakao.com/1176869591,진송추어탕 서울본점,서울 강북구 한천로 1161 1층,강북구,4.9
1432,https://place.map.kakao.com/16085801,궁전기사식당,서울 강북구 한천로 1159,강북구,4.0
1433,https://place.map.kakao.com/11038364,교촌치킨 수유역점,서울 강북구 한천로 1016,강북구,2.7
1434,https://place.map.kakao.com/18914992,교촌치킨 미아역점,서울 강북구 도봉로 142,강북구,3.1
1435,https://place.map.kakao.com/27345341,낫심플,서울 강북구 한천로 1081 2층,강북구,4.2
1436,https://place.map.kakao.com/15093065,본죽 수유점,서울 강북구 한천로 1043,강북구,4.1
1437,https://place.map.kakao.com/106795571,물고기슈퍼,서울 강북구 도봉로85길 14 1층,강북구,4.3
1438,https://place.map.kakao.com/1557943905,우이동주막집,서울 강북구 삼양로141길 4-6,강북구,5.0
1439,https://place.map.kakao.com/24878428,설빙 수유역점,"서울 강북구 오패산로 417 2, 3층",강북구,3.1
1440,https://place.map.kakao.com/27512146,공차 미아사거리점,서울 강북구 도봉로 52,강북구,1.0
1441,https://place.map.kakao.com/1375952922,조선감저 뼈다귀전문점 미아점,서울 강북구 솔샘로 220 유머빌딩 1층 101호,강북구,3.0
1442,https://place.map.kakao.com/1659000102,24시미아감자탕,서울 강북구 솔매로 123,강북구,2.6
1443,https://place.map.kakao.com/1301880853,베이징양꼬치,서울 강북구 오패산로31길 47,강북구,4.9
1444,https://place.map.kakao.com/14518694,우이령,서울 강북구 삼양로 657,강북구,5.0
1445,https://place.map.kakao.com/746727543,흙구덩이,서울 강북구 도봉로 34-4,강북구,3.0
1446,https://place.map.kakao.com/790481506,스냅굿 수유,서울 강북구 도봉로85길 8,강북구,4.0
1447,https://place.map.kakao.com/1589017729,배떡 수유점,서울 강북구 오패산로 396 1층,강북구,3.3
1448,https://place.map.kakao.com/19032194,김군네짬뽕,서울 강북구 오패산로30길 13,강북구,3.1
1449,https://place.map.kakao.com/7888144,배스킨라빈스 미아삼거리점,서울 강북구 도봉로10길 30 1층,강북구,1.8
1450,https://place.map.kakao.com/813000781,스시에라브,서울 강북구 도봉로96길 11 1층,강북구,4.5
1451,https://place.map.kakao.com/1345184104,서울명품민물장어,서울 강북구 월계로 19,강북구,5.0
1452,https://place.map.kakao.com/1485358662,대명대광어횟집,서울 강북구 덕릉로 110-1,강북구,5.0
1453,https://place.map.kakao.com/494750824,이디야 미아삼거리점,서울 강북구 도봉로 45,강북구,1.0
1454,https://place.map.kakao.com/1436418004,칠복상회,서울 강북구 한천로139가길 15 1층,강북구,4.7
1455,https://place.map.kakao.com/20692538,스시다네,서울 강북구 한천로131길 29,강북구,3.3
1456,https://place.map.kakao.com/2100890122,스시키보우,서울 강북구 월계로7나길 8,강북구,4.1
1457,https://place.map.kakao.com/738629524,탐나종합어시장 수유광산사거리점,서울 강북구 한천로 1075 1층,강북구,1.0
1458,https://place.map.kakao.com/16299069,소나무집,서울 강북구 덕릉로 123-1,강북구,5.0
1459,https://place.map.kakao.com/16052429,교촌치킨 수유1호점,서울 강북구 삼각산로 119,강북구,1.0
1460,https://place.map.kakao.com/17954627,하나스,서울 강북구 도봉로8길 15,강북구,5.0
1461,https://place.map.kakao.com/1577225420,수유342,서울 강북구 삼양로113길 17 1층,강북구,4.8
1462,https://place.map.kakao.com/27253703,당나귀집,서울 강북구 덕릉로24길 13,강북구,0.0
1463,https://place.map.kakao.com/19032456,현대회수산,서울 강북구 삼양로 489,강북구,3.4
1464,https://place.map.kakao.com/14761325,스시훈,서울 강북구 오패산로 402,강북구,4.3
1465,https://place.map.kakao.com/457081328,더파이어셰프(THEFIRECHEF),서울 강북구 도봉로8길 15,강북구,2.5
1466,https://place.map.kakao.com/16085487,싱싱오징어바다 미아삼거리점,서울 강북구 도봉로8길 25,강북구,4.0
1467,https://place.map.kakao.com/20528210,양자강,서울 강북구 수유로 23,강북구,3.8
1468,https://place.map.kakao.com/1754763959,써브웨이 미아역점,서울 강북구 도봉로 209,강북구,3.3
1469,https://place.map.kakao.com/1058049487,더포레스트커피앤펍,서울 강북구 삼양로181길 196,강북구,4.8
1470,https://place.map.kakao.com/1566384680,서오릉피자 강북점,서울 강북구 한천로 981 1층,강북구,5.0
1471,https://place.map.kakao.com/20745569,태백숯불갈비,서울 강북구 한천로 1072,강북구,3.1
1472,https://place.map.kakao.com/9994567,평화반점,서울 강북구 오패산로 113-1,강북구,3.4
1473,https://place.map.kakao.com/20549166,시골집,서울 강북구 노해로 42,강북구,5.0
1474,https://place.map.kakao.com/13637943,명문참치,서울 강북구 솔매로46길 15,강북구,5.0
1475,https://place.map.kakao.com/575271547,드시소,서울 강북구 한천로130길 79 1층,강북구,4.0
1476,https://place.map.kakao.com/1098107429,오층,서울 강북구 도봉로87길 46 5층,강북구,4.0
1477,https://place.map.kakao.com/1764738209,족보애,서울 강북구 도봉로10길 74,강북구,5.0
1478,https://place.map.kakao.com/2092265468,BHC치킨 수유역점,서울 강북구 오패산로 383 1층,강북구,3.7
1479,https://place.map.kakao.com/797930248,주먹대장 미아롯데점,서울 강북구 도봉로10가길 7 1층,강북구,2.6
1480,https://place.map.kakao.com/26411979,홍콩반점0410 수유역점,서울 강북구 수유로 84 2층,강북구,3.6
1481,https://place.map.kakao.com/977840913,물꼬기,서울 강북구 4.19로23길 30,강북구,4.8
1482,https://place.map.kakao.com/660076558,그집바베큐,서울 강북구 오패산로 384-1,강북구,5.0
1483,https://place.map.kakao.com/27326320,만복국수집,서울 강북구 도봉로87길 40,강북구,0.0
1484,https://place.map.kakao.com/784322485,니덕에산다 수유본점,서울 강북구 한천로150길 12 1층,강북구,5.0
1485,https://place.map.kakao.com/16769569,부잣집설렁탕,서울 강북구 도봉로8길 9,강북구,3.4
1486,https://place.map.kakao.com/598680495,삼보갈비,서울 강북구 한천로 1128-1,강북구,3.7
1487,https://place.map.kakao.com/26939971,송담추어탕 서울미아점,서울 강북구 도봉로 30 에코피아빌딩 지하1층,강북구,3.3
1488,https://place.map.kakao.com/652913972,백스비어 미아사거리역점,서울 강북구 도봉로8길 24,강북구,2.8
1489,https://place.map.kakao.com/7832230,도미노피자 수유점,서울 강북구 한천로 1131 현대아파트상가 1층 104호,강북구,3.7
1490,https://place.map.kakao.com/8595347,지호한방삼계탕 수유점,서울 강북구 한천로139가길 12 1층,강북구,4.0
1491,https://place.map.kakao.com/827810048,숲속에바다,서울 강북구 삼양로181길 194-17,강북구,3.0
1492,https://place.map.kakao.com/697079527,남해횟집,서울 강북구 삼양로139길 16-20,강북구,0.0
1493,https://place.map.kakao.com/354072261,파라스파라 서울 우디플레이트,서울 강북구 삼양로 689 114동 2층,강북구,4.3
1494,https://place.map.kakao.com/27440919,벤투라커피로스터스,서울 강북구 도봉로10다길 7-1,강북구,3.9
1495,https://place.map.kakao.com/8174171,개나리산장,서울 강북구 삼양로173길 319,강북구,2.8
1496,https://place.map.kakao.com/1631559116,잭아저씨족발&보쌈 수유점,서울 강북구 한천로140길 43,강북구,5.0
1497,https://place.map.kakao.com/1938057408,족발야시장 수유점,서울 강북구 도봉로87길 33,강북구,2.8
1498,https://place.map.kakao.com/408893736,교촌치킨 미아사거리점,서울 강북구 도봉로8길 35,강북구,3.0
1499,https://place.map.kakao.com/21435073,윤가네오리구이 수유점,서울 강북구 한천로144길 79 2층,강북구,4.8
